danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.83,0.782,9.0,-5.238,0.0,0.0686,0.0589,3.74e-05,0.0957,0.339,100.047,audio_features,1MCArCVJUgBUrBnzUoZqmq,spotify:track:1MCArCVJUgBUrBnzUoZqmq,https://api.spotify.com/v1/tracks/1MCArCVJUgBUrBnzUoZqmq,https://api.spotify.com/v1/audio-analysis/1MCArCVJUgBUrBnzUoZqmq,154806.0,4.0
0.774,0.86,7.0,-2.888,0.0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800.0,4.0
0.457,0.378,4.0,-12.903,0.0,0.172,0.827,2.49e-05,0.102,0.387,85.802,audio_features,7k59eQ9b5KXWUNQIMrA7nI,spotify:track:7k59eQ9b5KXWUNQIMrA7nI,https://api.spotify.com/v1/tracks/7k59eQ9b5KXWUNQIMrA7nI,https://api.spotify.com/v1/audio-analysis/7k59eQ9b5KXWUNQIMrA7nI,239302.0,4.0
0.497,0.535,1.0,-5.269,1.0,0.0667,0.319,0.0,0.168,0.231,80.238,audio_features,4hphx3cA8mjPJR99B6XtBD,spotify:track:4hphx3cA8mjPJR99B6XtBD,https://api.spotify.com/v1/tracks/4hphx3cA8mjPJR99B6XtBD,https://api.spotify.com/v1/audio-analysis/4hphx3cA8mjPJR99B6XtBD,201549.0,4.0
0.81,0.767,6.0,-3.104,0.0,0.053,0.162,0.0,0.0957,0.654,99.996,audio_features,3KeYEr9ogMBemsOfQIJmZp,spotify:track:3KeYEr9ogMBemsOfQIJmZp,https://api.spotify.com/v1/tracks/3KeYEr9ogMBemsOfQIJmZp,https://api.spotify.com/v1/audio-analysis/3KeYEr9ogMBemsOfQIJmZp,218400.0,4.0
0.681,0.792,1.0,-4.795,1.0,0.0587,0.334,2.05e-06,0.295,0.4,98.09,audio_features,3oNnzH6hmqIGIhJ1NcHlrh,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,https://api.spotify.com/v1/tracks/3oNnzH6hmqIGIhJ1NcHlrh,https://api.spotify.com/v1/audio-analysis/3oNnzH6hmqIGIhJ1NcHlrh,160536.0,4.0
0.742,0.61,9.0,-9.022,1.0,0.0658,0.311,6.16e-06,0.0455,0.963,84.015,audio_features,4eqXTlaHeK6xkM1fRx9wR5,spotify:track:4eqXTlaHeK6xkM1fRx9wR5,https://api.spotify.com/v1/tracks/4eqXTlaHeK6xkM1fRx9wR5,https://api.spotify.com/v1/audio-analysis/4eqXTlaHeK6xkM1fRx9wR5,72938.0,4.0
0.753,0.644,5.0,-6.685,0.0,0.043,0.132,1.66e-06,0.104,0.457,104.947,audio_features,4jn3R3KF5hx2fCiXlj89yE,spotify:track:4jn3R3KF5hx2fCiXlj89yE,https://api.spotify.com/v1/tracks/4jn3R3KF5hx2fCiXlj89yE,https://api.spotify.com/v1/audio-analysis/4jn3R3KF5hx2fCiXlj89yE,185242.0,4.0
0.582,0.834,4.0,-2.654,1.0,0.0394,0.224,2.67e-06,0.145,0.95,167.945,audio_features,2RmtEc2ZNDCzAU3vH0AbKx,spotify:track:2RmtEc2ZNDCzAU3vH0AbKx,https://api.spotify.com/v1/tracks/2RmtEc2ZNDCzAU3vH0AbKx,https://api.spotify.com/v1/audio-analysis/2RmtEc2ZNDCzAU3vH0AbKx,142411.0,4.0
0.764,0.738,0.0,-4.774,1.0,0.0336,0.182,0.0,0.173,0.647,93.963,audio_features,2xbH0CuDbid800YW5nMPzR,spotify:track:2xbH0CuDbid800YW5nMPzR,https://api.spotify.com/v1/tracks/2xbH0CuDbid800YW5nMPzR,https://api.spotify.com/v1/audio-analysis/2xbH0CuDbid800YW5nMPzR,217491.0,4.0
0.805,0.581,6.0,-5.091,0.0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,audio_features,6PhRhocBXP4y7NpciGmzra,spotify:track:6PhRhocBXP4y7NpciGmzra,https://api.spotify.com/v1/tracks/6PhRhocBXP4y7NpciGmzra,https://api.spotify.com/v1/audio-analysis/6PhRhocBXP4y7NpciGmzra,177600.0,4.0
0.561,0.803,11.0,-5.132,0.0,0.073,0.146,0.0,0.188,0.338,153.669,audio_features,3cWo162YkfLIFyB3DWbVoH,spotify:track:3cWo162YkfLIFyB3DWbVoH,https://api.spotify.com/v1/tracks/3cWo162YkfLIFyB3DWbVoH,https://api.spotify.com/v1/audio-analysis/3cWo162YkfLIFyB3DWbVoH,180385.0,4.0
0.641,0.907,8.0,-4.08,1.0,0.0764,0.241,0.0,0.219,0.827,76.02,audio_features,42mrOMjkQb7jRKatu0bqg4,spotify:track:42mrOMjkQb7jRKatu0bqg4,https://api.spotify.com/v1/tracks/42mrOMjkQb7jRKatu0bqg4,https://api.spotify.com/v1/audio-analysis/42mrOMjkQb7jRKatu0bqg4,166974.0,4.0
0.635,0.908,10.0,-5.332,1.0,0.0909,0.141,0.0,0.112,0.924,74.992,audio_features,2AFC9ad4nGauS1cgm7FCqU,spotify:track:2AFC9ad4nGauS1cgm7FCqU,https://api.spotify.com/v1/tracks/2AFC9ad4nGauS1cgm7FCqU,https://api.spotify.com/v1/audio-analysis/2AFC9ad4nGauS1cgm7FCqU,154800.0,4.0
0.692,0.919,10.0,-3.418,0.0,0.14,0.0207,0.0,0.402,0.589,125.849,audio_features,32fRErxI6gKskZXSbEAAAn,spotify:track:32fRErxI6gKskZXSbEAAAn,https://api.spotify.com/v1/tracks/32fRErxI6gKskZXSbEAAAn,https://api.spotify.com/v1/audio-analysis/32fRErxI6gKskZXSbEAAAn,162139.0,4.0
0.753,0.836,5.0,-2.584,0.0,0.0568,0.0184,0.0,0.11,0.891,139.949,audio_features,0Cs2ANiGsCOQLKnCrNJ6hA,spotify:track:0Cs2ANiGsCOQLKnCrNJ6hA,https://api.spotify.com/v1/tracks/0Cs2ANiGsCOQLKnCrNJ6hA,https://api.spotify.com/v1/audio-analysis/0Cs2ANiGsCOQLKnCrNJ6hA,156000.0,4.0
0.643,0.616,11.0,-6.358,0.0,0.0266,0.469,5.74e-05,0.0886,0.652,139.931,audio_features,6MuJUSYCqA4FpMogUHzb2R,spotify:track:6MuJUSYCqA4FpMogUHzb2R,https://api.spotify.com/v1/tracks/6MuJUSYCqA4FpMogUHzb2R,https://api.spotify.com/v1/audio-analysis/6MuJUSYCqA4FpMogUHzb2R,185867.0,4.0
0.721,0.913,1.0,-4.289,1.0,0.0492,0.128,0.0,0.115,0.883,101.991,audio_features,1HRUB9L0IRcRHzLVD4pk6C,spotify:track:1HRUB9L0IRcRHzLVD4pk6C,https://api.spotify.com/v1/tracks/1HRUB9L0IRcRHzLVD4pk6C,https://api.spotify.com/v1/audio-analysis/1HRUB9L0IRcRHzLVD4pk6C,164424.0,4.0
0.629,0.643,4.0,-6.908,1.0,0.205,0.291,0.0,0.106,0.928,119.944,audio_features,39Pc4a04VgCtcc7m0XKi9M,spotify:track:39Pc4a04VgCtcc7m0XKi9M,https://api.spotify.com/v1/tracks/39Pc4a04VgCtcc7m0XKi9M,https://api.spotify.com/v1/audio-analysis/39Pc4a04VgCtcc7m0XKi9M,139547.0,4.0
0.706,0.518,2.0,-7.559,1.0,0.231,0.105,0.0,0.502,0.815,180.083,audio_features,2wEhjcnre2PU36KQNBLXCC,spotify:track:2wEhjcnre2PU36KQNBLXCC,https://api.spotify.com/v1/tracks/2wEhjcnre2PU36KQNBLXCC,https://api.spotify.com/v1/audio-analysis/2wEhjcnre2PU36KQNBLXCC,139200.0,4.0
0.784,0.383,1.0,-9.166,1.0,0.111,0.401,1.92e-05,0.0851,0.537,110.889,audio_features,16iLGYXMiLUhvqTEIu4pKB,spotify:track:16iLGYXMiLUhvqTEIu4pKB,https://api.spotify.com/v1/tracks/16iLGYXMiLUhvqTEIu4pKB,https://api.spotify.com/v1/audio-analysis/16iLGYXMiLUhvqTEIu4pKB,206746.0,3.0
0.625,0.804,4.0,-5.652,0.0,0.0268,0.236,8.22e-05,0.308,0.827,129.931,audio_features,0CgpCtEPvyDizcg2p47VrU,spotify:track:0CgpCtEPvyDizcg2p47VrU,https://api.spotify.com/v1/tracks/0CgpCtEPvyDizcg2p47VrU,https://api.spotify.com/v1/audio-analysis/0CgpCtEPvyDizcg2p47VrU,207533.0,4.0
0.833,0.809,5.0,-2.751,0.0,0.0381,0.0836,0.0,0.112,0.905,128.055,audio_features,6Es8Sk3xe1HiJ2MXCfHHwR,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/tracks/6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/audio-analysis/6Es8Sk3xe1HiJ2MXCfHHwR,140625.0,4.0
0.725,0.709,3.0,-5.017,0.0,0.129,0.321,0.000189,0.114,0.648,99.993,audio_features,6a9Z1jUms915w4O7N1PxjY,spotify:track:6a9Z1jUms915w4O7N1PxjY,https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY,https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY,193039.0,4.0
0.838,0.708,5.0,-4.668,0.0,0.166,0.176,0.0,0.343,0.96,119.984,audio_features,7MVIfkyzuUmQ716j8U7yGR,spotify:track:7MVIfkyzuUmQ716j8U7yGR,https://api.spotify.com/v1/tracks/7MVIfkyzuUmQ716j8U7yGR,https://api.spotify.com/v1/audio-analysis/7MVIfkyzuUmQ716j8U7yGR,128677.0,4.0
0.831,0.643,4.0,-4.659,0.0,0.0568,0.388,6.94e-05,0.374,0.57,97.013,audio_features,1pymWRCuZfCd0zdiBJo0Hj,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj,145343.0,4.0
0.459,0.162,0.0,-11.634,1.0,0.0425,0.929,0.0,0.137,0.483,184.784,audio_features,0EhmTBq33eARyOz3SIi4P2,spotify:track:0EhmTBq33eARyOz3SIi4P2,https://api.spotify.com/v1/tracks/0EhmTBq33eARyOz3SIi4P2,https://api.spotify.com/v1/audio-analysis/0EhmTBq33eARyOz3SIi4P2,153609.0,3.0
0.732,0.753,9.0,-4.269,0.0,0.0512,0.235,1.74e-05,0.568,0.405,94.978,audio_features,7eNwwoxDR8KVzNAuGvliAO,spotify:track:7eNwwoxDR8KVzNAuGvliAO,https://api.spotify.com/v1/tracks/7eNwwoxDR8KVzNAuGvliAO,https://api.spotify.com/v1/audio-analysis/7eNwwoxDR8KVzNAuGvliAO,247840.0,4.0
0.79,0.631,8.0,-5.549,0.0,0.0425,0.437,0.0,0.158,0.889,94.039,audio_features,1LiN0Z98FkR1t0m8KmLcAH,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH,https://api.spotify.com/v1/audio-analysis/1LiN0Z98FkR1t0m8KmLcAH,190005.0,4.0
0.644,0.874,0.0,-4.723,1.0,0.0265,0.0113,0.0,0.227,0.753,128.017,audio_features,5IZXB5IKAD2qlvTPJYDCFB,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,https://api.spotify.com/v1/tracks/5IZXB5IKAD2qlvTPJYDCFB,https://api.spotify.com/v1/audio-analysis/5IZXB5IKAD2qlvTPJYDCFB,178206.0,4.0
0.756,0.672,0.0,-6.743,1.0,0.0522,0.464,3.37e-06,0.108,0.739,114.935,audio_features,2uqYupMHANxnwgeiXTZXzd,spotify:track:2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd,171783.0,4.0
0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373.0,4.0
0.432,0.583,8.0,-4.682,1.0,0.0687,0.174,0.0,0.0933,0.544,181.489,audio_features,51eSHglvG1RJXtL3qI5trr,spotify:track:51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr,161831.0,4.0
0.741,0.62,10.0,-5.505,1.0,0.0412,0.0295,0.000809,0.0398,0.934,117.038,audio_features,76JKIsdKrAfWUMjaA0u7v5,spotify:track:76JKIsdKrAfWUMjaA0u7v5,https://api.spotify.com/v1/tracks/76JKIsdKrAfWUMjaA0u7v5,https://api.spotify.com/v1/audio-analysis/76JKIsdKrAfWUMjaA0u7v5,251424.0,4.0
0.482,0.757,6.0,-4.586,1.0,0.0355,0.0137,0.0016,0.143,0.12,142.579,audio_features,1XBYiRV30ykHw5f4wm6qEn,spotify:track:1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn,86984.0,4.0
0.635,0.601,1.0,-6.129,0.0,0.0295,0.246,0.0,0.11,0.332,123.994,audio_features,3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,172533.0,4.0
0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773.0,4.0
0.483,0.731,1.0,-6.696,1.0,0.0381,0.436,0.0,0.151,0.484,101.654,audio_features,2uXlHCUbq9OMUwx3hrk06o,spotify:track:2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/audio-analysis/2uXlHCUbq9OMUwx3hrk06o,204280.0,4.0
0.369,0.192,4.0,-12.151,0.0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013.0,3.0
0.664,0.5,9.0,-6.935,1.0,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347.0,4.0
0.527,0.551,7.0,-11.258,1.0,0.0345,0.384,2.75e-06,0.403,0.443,148.035,audio_features,3Pbp7cUCx4d3OAkZSCoNvn,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/tracks/3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/audio-analysis/3Pbp7cUCx4d3OAkZSCoNvn,159636.0,4.0
0.429,0.453,0.0,-7.746,1.0,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196.0,4.0
0.742,0.757,6.0,-4.981,1.0,0.0421,0.0187,0.0,0.305,0.957,139.982,audio_features,4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841.0,4.0
0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160.0,4.0
0.793,0.779,9.0,-4.609,0.0,0.0581,0.279,0.000311,0.314,0.687,142.002,audio_features,1bJRd2ey6ER7neSxZwYdAG,spotify:track:1bJRd2ey6ER7neSxZwYdAG,https://api.spotify.com/v1/tracks/1bJRd2ey6ER7neSxZwYdAG,https://api.spotify.com/v1/audio-analysis/1bJRd2ey6ER7neSxZwYdAG,138247.0,4.0
0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867.0,4.0
0.78,0.713,0.0,-4.493,1.0,0.0888,0.0167,0.206,0.144,0.615,130.034,audio_features,0IsIY8pfu1yaGkPUD7pkDx,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,https://api.spotify.com/v1/tracks/0IsIY8pfu1yaGkPUD7pkDx,https://api.spotify.com/v1/audio-analysis/0IsIY8pfu1yaGkPUD7pkDx,143331.0,4.0
0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600.0,4.0
0.619,0.843,5.0,-5.348,0.0,0.0284,0.00948,0.000118,0.164,0.746,122.064,audio_features,7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,204829.0,4.0
0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533.0,3.0
0.852,0.697,1.0,-5.52,0.0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,audio_features,5AJ9hqTS2wcFQCELCFRO7A,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,https://api.spotify.com/v1/tracks/5AJ9hqTS2wcFQCELCFRO7A,https://api.spotify.com/v1/audio-analysis/5AJ9hqTS2wcFQCELCFRO7A,155152.0,4.0
0.495,0.784,10.0,-7.027,0.0,0.42,0.555,0.0,0.621,0.669,94.563,audio_features,3Umj02ZNl4d356pS1D38mn,spotify:track:3Umj02ZNl4d356pS1D38mn,https://api.spotify.com/v1/tracks/3Umj02ZNl4d356pS1D38mn,https://api.spotify.com/v1/audio-analysis/3Umj02ZNl4d356pS1D38mn,240742.0,4.0
0.466,0.872,7.0,-3.344,1.0,0.0336,0.0156,0.0,0.121,0.806,184.115,audio_features,2PnlsTsOTLE5jnBnNe2K0A,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,190428.0,4.0
0.919,0.623,2.0,-5.312,0.0,0.101,0.0508,6.59e-06,0.0587,0.756,127.032,audio_features,2byoNXF9Y6qhIGBq33ATEm,spotify:track:2byoNXF9Y6qhIGBq33ATEm,https://api.spotify.com/v1/tracks/2byoNXF9Y6qhIGBq33ATEm,https://api.spotify.com/v1/audio-analysis/2byoNXF9Y6qhIGBq33ATEm,143622.0,4.0
0.954,0.746,4.0,-6.113,0.0,0.0995,0.0272,0.00227,0.0892,0.886,123.969,audio_features,64f3yNXsi2Vk76odcHCOnw,spotify:track:64f3yNXsi2Vk76odcHCOnw,https://api.spotify.com/v1/tracks/64f3yNXsi2Vk76odcHCOnw,https://api.spotify.com/v1/audio-analysis/64f3yNXsi2Vk76odcHCOnw,133933.0,4.0
0.732,0.767,1.0,-7.677,0.0,0.278,0.0667,0.0,0.316,0.569,92.572,audio_features,5U8jvRKKzcc3XjBB2CNZaZ,spotify:track:5U8jvRKKzcc3XjBB2CNZaZ,https://api.spotify.com/v1/tracks/5U8jvRKKzcc3XjBB2CNZaZ,https://api.spotify.com/v1/audio-analysis/5U8jvRKKzcc3XjBB2CNZaZ,144516.0,4.0
0.571,0.928,4.0,-3.725,0.0,0.0453,0.00932,0.0,0.297,0.489,127.939,audio_features,3fgehc497TFqKH1zBL2YNK,spotify:track:3fgehc497TFqKH1zBL2YNK,https://api.spotify.com/v1/tracks/3fgehc497TFqKH1zBL2YNK,https://api.spotify.com/v1/audio-analysis/3fgehc497TFqKH1zBL2YNK,167012.0,4.0
0.829,0.539,11.0,-8.037,1.0,0.173,0.296,0.000173,0.105,0.578,106.035,audio_features,77p59nG1oU5pzd20rPxBwC,spotify:track:77p59nG1oU5pzd20rPxBwC,https://api.spotify.com/v1/tracks/77p59nG1oU5pzd20rPxBwC,https://api.spotify.com/v1/audio-analysis/77p59nG1oU5pzd20rPxBwC,147170.0,4.0
0.646,0.582,7.0,-7.574,0.0,0.0357,0.375,0.425,0.144,0.162,92.019,audio_features,3bVyVZX4GQQujlNefSP5fp,spotify:track:3bVyVZX4GQQujlNefSP5fp,https://api.spotify.com/v1/tracks/3bVyVZX4GQQujlNefSP5fp,https://api.spotify.com/v1/audio-analysis/3bVyVZX4GQQujlNefSP5fp,159017.0,4.0
0.522,0.105,10.0,-23.388,0.0,0.0389,0.919,0.64,0.344,0.525,94.869,audio_features,3SYHVGpbPQ8sPCRosoA9Wy,spotify:track:3SYHVGpbPQ8sPCRosoA9Wy,https://api.spotify.com/v1/tracks/3SYHVGpbPQ8sPCRosoA9Wy,https://api.spotify.com/v1/audio-analysis/3SYHVGpbPQ8sPCRosoA9Wy,200016.0,4.0
0.599,0.946,11.0,-4.263,1.0,0.0447,0.000938,0.0106,0.0826,0.747,151.647,audio_features,3JG1uFc40wfyrqaWC7iv0e,spotify:track:3JG1uFc40wfyrqaWC7iv0e,https://api.spotify.com/v1/tracks/3JG1uFc40wfyrqaWC7iv0e,https://api.spotify.com/v1/audio-analysis/3JG1uFc40wfyrqaWC7iv0e,142515.0,4.0
0.706,0.8,5.0,-6.333,1.0,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333.0,4.0
0.919,0.609,6.0,-4.492,1.0,0.0633,0.129,0.000457,0.0627,0.866,133.981,audio_features,3pPMgoouYtezLiBTEeL9be,spotify:track:3pPMgoouYtezLiBTEeL9be,https://api.spotify.com/v1/tracks/3pPMgoouYtezLiBTEeL9be,https://api.spotify.com/v1/audio-analysis/3pPMgoouYtezLiBTEeL9be,134528.0,4.0
0.882,0.645,1.0,-7.233,1.0,0.0601,0.475,4.13e-05,0.057,0.788,114.933,audio_features,0io16MKpbeDIdYzmGpQaES,spotify:track:0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/tracks/0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/audio-analysis/0io16MKpbeDIdYzmGpQaES,104419.0,4.0
0.55,0.789,10.0,-4.634,1.0,0.0382,0.00241,0.0,0.428,0.317,147.947,audio_features,3t4IkHfT4eXZggkupi4SUe,spotify:track:3t4IkHfT4eXZggkupi4SUe,https://api.spotify.com/v1/tracks/3t4IkHfT4eXZggkupi4SUe,https://api.spotify.com/v1/audio-analysis/3t4IkHfT4eXZggkupi4SUe,170445.0,4.0
0.359,0.336,1.0,-12.895,0.0,0.0422,0.773,0.0,0.184,0.109,109.94,audio_features,7bkUa9kDFGxgCC7d36dzFI,spotify:track:7bkUa9kDFGxgCC7d36dzFI,https://api.spotify.com/v1/tracks/7bkUa9kDFGxgCC7d36dzFI,https://api.spotify.com/v1/audio-analysis/7bkUa9kDFGxgCC7d36dzFI,224592.0,3.0
0.731,0.413,1.0,-12.253,1.0,0.25,0.0854,0.0,0.137,0.559,137.911,audio_features,5JLbgRkto4OrrkWgAHcJZT,spotify:track:5JLbgRkto4OrrkWgAHcJZT,https://api.spotify.com/v1/tracks/5JLbgRkto4OrrkWgAHcJZT,https://api.spotify.com/v1/audio-analysis/5JLbgRkto4OrrkWgAHcJZT,97391.0,4.0
0.488,0.87,6.0,-4.185,0.0,0.0421,0.00353,0.0,0.484,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520.0,4.0
0.731,0.716,1.0,-9.122,0.0,0.315,0.0801,0.0,0.308,0.656,126.883,audio_features,5ubQrs2wWoSgRwEaPZd4eS,spotify:track:5ubQrs2wWoSgRwEaPZd4eS,https://api.spotify.com/v1/tracks/5ubQrs2wWoSgRwEaPZd4eS,https://api.spotify.com/v1/audio-analysis/5ubQrs2wWoSgRwEaPZd4eS,151665.0,4.0
0.646,0.668,2.0,-5.203,1.0,0.0282,0.491,0.0,0.212,0.64,90.97,audio_features,0rtDE9zfXbamTlRUSwY7zy,spotify:track:0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/tracks/0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/audio-analysis/0rtDE9zfXbamTlRUSwY7zy,148318.0,4.0
0.505,0.754,4.0,-7.435,1.0,0.0366,0.132,0.0,0.204,0.51,119.204,audio_features,5RKQ5NdjSh2QzD4MaunT91,spotify:track:5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/tracks/5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/audio-analysis/5RKQ5NdjSh2QzD4MaunT91,249600.0,4.0
0.676,0.544,2.0,-8.048,0.0,0.167,0.194,5.14e-06,0.345,0.59,141.87,audio_features,1moKZKZydvCRie5SQ8wlis,spotify:track:1moKZKZydvCRie5SQ8wlis,https://api.spotify.com/v1/tracks/1moKZKZydvCRie5SQ8wlis,https://api.spotify.com/v1/audio-analysis/1moKZKZydvCRie5SQ8wlis,193068.0,4.0
